,BranchCode,LoanTerm,Gender,HomeType,FamilyMember,TotalWealth,PrincipalLoan,Frequency,PurposeCode,Self_Employed,DFS_Status,Deposit,Withdrawal,Balance,duedays,DueType,LoanStatus,Unnamed: 17,Unnamed: 18,Unnamed: 19
646,80,4,0,3,3,21,30000,2,1.5,2,1,20500,0,20726,49,3,0,,,
647,80,5,0,3,3,21,40000,2,1.5,2,1,20500,0,20726,49,3,0,,,
648,80,1,0,3,3,21,30000,2,9.186,2,1,20500,0,20726,49,3,0,,,
649,80,7,0,3,3,46,100000,2,1.174,2,1,14100,0,14355,273,1,0,,,
650,80,6,0,3,3,46,60000,2,1.1,2,1,14100,0,14355,273,1,0,,,
651,80,2,0,1,3,19,150000,0,5.152,2,1,0,0,0,30,4,0,,,
652,80,4,0,3,5,1,80000,2,1.5,2,1,0,0,0,0,2,0,,,
653,80,3,0,3,5,1,60000,2,1.5,2,1,0,0,0,0,2,0,,,
654,80,6,0,3,6,10,50000,2,1.193,2,1,0,0,0,0,2,0,,,
655,80,5,0,3,6,10,40000,2,1.194,2,1,0,0,0,0,2,0,,,
656,80,3,0,2,2,21,50000,2,1.156,2,1,400,0,400,91,3,0,,,
657,80,2,0,2,2,21,100000,0,5.152,2,1,400,0,400,91,3,0,,,
658,80,1,0,3,3,21,50000,2,9.88,2,1,0,0,0,0,2,0,,,
659,80,2,0,3,3,21,60000,2,1.1,2,1,0,0,0,0,2,0,,,
660,80,6,0,1,3,1,100000,2,10.33,2,1,0,0,0,0,2,0,,,
661,80,7,0,1,3,1,170000,2,10.164,2,1,0,0,0,0,2,0,,,
662,80,4,0,0,3,21,30000,2,1.5,2,1,0,0,0,0,2,0,,,
663,80,3,0,0,3,21,30000,2,1.5,2,1,0,0,0,0,2,0,,,
664,80,1,0,3,3,21,16000,2,9.88,2,1,0,0,0,0,2,0,,,
665,80,3,0,3,3,21,30000,2,10.164,2,1,0,0,0,0,2,0,,,
666,80,5,0,3,3,46,40000,2,10.63,2,1,0,0,0,0,2,0,,,
667,80,6,0,3,3,46,50000,2,10.33,2,1,0,0,0,0,2,0,,,
668,80,2,0,3,3,46,60000,2,1.1,2,1,0,0,0,0,2,0,,,
669,80,2,0,0,2,21,200000,2,10.177,2,1,0,0,0,0,2,0,,,
670,80,2,0,0,2,21,200000,2,1.156,2,1,0,0,0,0,2,0,,,
671,80,2,0,3,2,21,50000,2,1.5,2,1,0,0,0,0,2,0,,,
672,80,6,0,0,3,60,90000,2,1.1,2,1,0,0,0,0,2,0,,,
673,80,5,0,0,3,60,70000,2,1.197,2,1,0,0,0,0,2,0,,,
674,80,5,0,3,3,19,100000,2,1.197,2,1,0,0,0,0,2,0,,,
675,80,4,0,3,3,19,100000,2,1.197,2,1,0,0,0,0,2,0,,,
676,80,3,0,3,2,21,150000,0,5.152,2,1,0,0,0,780,0,0,,,
677,80,2,0,1,2,21,200000,0,5.16,2,0,0,0,0,0,2,0,,,
678,80,3,0,3,3,21,30000,0,1.5,2,1,0,0,0,0,2,0,,,
679,80,1,0,3,3,21,30000,0,5.152,2,1,0,0,0,0,2,0,,,
680,80,1,0,3,3,46,50000,2,9.232,2,1,0,0,0,0,2,0,,,
681,80,1,0,3,3,46,100000,2,1.152,2,1,0,0,0,0,2,0,,,
682,80,5,0,3,3,46,100000,2,10.63,2,1,0,0,0,0,2,0,,,
683,80,2,0,3,3,21,100000,0,10.77,2,1,0,0,0,0,2,0,,,
684,80,3,0,3,3,21,100000,0,10.63,2,1,0,0,0,0,2,0,,,
685,80,2,0,3,3,21,150000,0,10.63,2,1,0,0,0,0,2,0,,,
686,80,1,0,3,3,21,100000,0,5.152,2,1,0,0,0,30,4,0,,,
687,80,3,0,3,3,21,200000,0,1.5,2,1,0,0,0,30,4,0,,,
688,80,4,0,1,2,21,50000,2,1.152,2,1,0,0,0,0,2,0,,,
689,80,5,0,1,2,21,100000,2,1.202,2,1,0,0,0,0,2,0,,,
690,80,3,0,3,2,1,100000,2,10.77,2,1,0,0,0,0,2,0,,,
691,80,6,0,3,2,1,90000,2,11.77,2,1,0,0,0,0,2,0,,,
692,80,7,0,3,2,1,100000,2,1.1,2,1,0,0,0,0,2,0,,,
693,80,7,0,3,2,21,100000,2,1.21,2,1,0,0,0,0,2,0,,,
694,80,5,0,3,2,21,50000,2,1.21,2,1,0,0,0,0,2,0,,,
695,80,6,0,3,2,21,80000,2,1.21,2,1,0,0,0,0,2,0,,,
696,80,5,0,3,3,21,100000,2,1.197,2,1,0,0,0,0,2,0,,,
697,80,6,0,3,3,21,100000,2,1.197,2,1,0,0,0,0,2,0,,,
698,80,4,0,3,3,21,80000,2,1.197,2,1,0,0,0,0,2,0,,,
699,80,5,0,0,3,21,14403,0,1.224,2,1,0,0,0,0,2,0,,,
700,80,3,0,0,3,21,140000,2,10.77,2,1,0,0,0,0,2,0,,,
701,80,4,0,0,3,21,20000,2,1.3,2,1,0,0,0,0,2,0,,,
702,80,1,0,3,2,21,60000,0,1.98,2,1,0,0,0,0,2,0,,,
703,80,2,0,3,2,21,150000,0,10.77,2,1,0,0,0,0,2,0,,,
704,80,2,0,3,2,21,75000,0,5.64,2,1,0,0,0,0,2,0,,,
705,80,6,0,1,2,21,40000,2,1.1,2,1,0,0,0,0,2,0,,,
706,80,5,0,1,2,21,70000,2,1.1,2,1,0,0,0,0,2,0,,,
707,80,2,0,3,3,21,60000,2,1.16,2,1,0,0,0,0,2,0,,,
708,80,3,0,3,3,21,200000,1,1.5,2,1,0,0,0,0,2,0,,,
709,80,5,0,2,3,21,50000,2,1.133,2,1,0,0,0,0,2,0,,,
710,80,4,0,2,3,21,50000,2,1.133,2,1,0,0,0,0,2,0,,,
711,80,6,0,2,3,21,100000,2,1.139,2,1,0,0,0,0,2,0,,,
712,80,2,0,3,3,21,100000,0,5.64,2,1,21000,0,21348,90,3,0,,,
713,80,8,0,2,2,21,200000,0,1.197,2,1,5500,0,5509,30,4,0,,,
714,80,7,0,2,2,21,100000,2,1.197,2,1,5500,0,5509,30,4,0,,,
715,80,6,0,2,2,21,100000,2,1.197,2,1,5500,0,5509,30,4,0,,,
716,80,1,0,3,3,1,100000,2,10.63,2,1,0,0,0,0,2,0,,,
717,80,5,0,3,3,1,80000,2,1.152,2,1,0,0,0,0,2,0,,,
718,80,2,0,3,2,1,100000,0,1.5,2,1,0,0,0,60,3,0,,,
719,80,1,0,2,3,21,200000,0,5.152,2,1,0,0,0,0,2,0,,,
720,80,2,0,2,3,21,200000,0,1.5,2,1,0,0,0,0,2,0,,,
721,80,3,0,2,2,21,30000,2,1.77,2,1,0,0,0,0,2,0,,,
722,80,4,0,2,2,21,40000,2,1.195,2,1,0,0,0,0,2,0,,,
723,80,6,0,3,2,19,50000,2,10.63,2,1,0,0,0,0,2,0,,,
724,80,5,0,3,2,19,100000,2,10.142,2,1,0,0,0,0,2,0,,,
725,80,1,0,3,3,21,30000,2,10.103,2,1,0,0,0,168,3,0,,,
726,80,3,0,1,3,21,60000,2,1.1,2,1,0,0,0,240,1,0,,,
727,80,4,0,1,3,21,100000,0,1.1,2,1,0,0,0,240,1,0,,,
728,80,5,0,3,2,1,80000,2,10.63,2,1,0,0,0,0,2,0,,,
729,80,6,0,3,2,1,80000,2,10.63,2,1,0,0,0,0,2,0,,,
730,80,2,0,2,3,21,200000,0,1.5,2,1,0,0,0,30,4,0,,,
731,80,1,0,2,3,21,50000,2,1.152,2,1,0,0,0,30,4,0,,,
732,80,1,0,3,2,1,50000,2,1.139,2,1,60000,0,63478,238,1,0,,,
733,80,4,0,2,3,21,100000,2,11.4,2,1,0,0,0,0,2,0,,,
734,80,5,0,2,3,21,50000,2,10.63,2,1,0,0,0,0,2,0,,,
735,80,3,0,2,3,21,100000,2,10.63,2,1,3000,0,3019,60,3,0,,,
736,80,2,0,2,3,21,30000,2,9.88,2,1,3000,0,3019,60,3,0,,,
737,80,1,0,2,3,21,150000,0,1.77,2,1,3000,0,3019,60,3,0,,,
738,80,2,0,3,3,21,60000,2,1.156,2,1,0,0,0,0,2,0,,,
739,80,2,0,3,3,21,80000,2,10.6,2,1,0,0,0,0,2,0,,,
740,80,4,0,3,3,21,100000,2,1.15,2,1,0,0,0,0,2,0,,,
741,80,3,0,3,3,21,100000,2,1.152,2,1,0,0,0,0,2,0,,,
742,80,5,0,3,4,1,200000,0,1.1,2,1,0,0,0,90,3,0,,,
743,80,4,0,3,4,1,70000,2,1.1,2,1,0,0,0,90,3,0,,,
744,80,2,0,2,4,46,400000,0,5.152,2,1,0,0,0,0,2,0,,,
745,80,7,0,3,3,1,70000,2,1.64,2,1,0,0,0,0,2,0,,,
746,80,6,0,3,3,1,60000,2,1.64,2,1,0,0,0,0,2,0,,,
747,80,5,0,1,3,21,40000,2,1.43,2,1,0,0,0,0,2,0,,,
748,80,4,0,1,3,21,30000,2,1.43,2,1,0,0,0,0,2,0,,,
749,80,3,0,2,3,19,60000,2,1.66,2,1,0,0,0,0,2,0,,,
750,80,4,0,2,3,19,75000,2,1.195,2,1,0,0,0,0,2,0,,,
751,80,5,0,2,3,19,100000,2,1.156,2,1,0,0,0,0,2,0,,,
752,80,1,0,2,2,21,100000,2,10.132,2,1,0,0,0,0,2,0,,,
753,80,5,0,2,2,21,100000,2,1.43,2,1,0,0,0,0,2,0,,,
754,80,6,0,2,2,21,100000,2,1.5,2,1,0,0,0,0,2,0,,,
755,80,6,0,3,9,1,150000,2,1.176,2,1,0,0,0,0,2,0,,,
756,80,4,0,3,9,1,100000,2,1.193,2,1,0,0,0,0,2,0,,,
757,80,5,0,3,9,1,100000,2,1.176,2,1,0,0,0,0,2,0,,,
758,80,6,0,3,3,21,100000,2,1.5,2,1,0,0,0,0,2,0,,,
759,80,2,0,3,3,21,90000,2,10.63,2,1,0,0,0,0,2,0,,,
760,80,5,0,3,3,21,75000,2,10.63,2,1,0,0,0,0,2,0,,,
761,80,4,0,2,3,21,100000,0,1.21,2,1,0,0,0,0,2,0,,,
762,80,3,0,2,3,21,100000,2,1.21,2,1,0,0,0,0,2,0,,,
763,80,6,0,3,2,21,80000,2,1.1,2,1,0,0,0,0,2,0,,,
764,80,7,0,3,2,21,100000,2,1.197,2,1,0,0,0,0,2,0,,,
765,80,5,0,3,2,21,70000,2,1.197,2,1,0,0,0,0,2,0,,,
766,80,1,0,2,3,21,20000,2,10.63,2,0,20000,0,20600,252,1,0,,,
767,80,3,0,2,2,21,100000,2,1.197,2,1,0,0,0,0,2,0,,,
768,80,4,0,2,2,21,120000,2,1.197,2,1,0,0,0,0,2,0,,,
769,80,5,0,3,2,1,60000,2,1.83,2,1,0,0,0,0,2,0,,,
770,80,4,0,3,2,1,50000,2,1.64,2,1,0,0,0,0,2,0,,,
771,80,5,0,3,3,21,70000,2,10.211,2,1,0,0,0,0,2,0,,,
772,80,4,0,3,3,21,60000,2,10.33,2,1,0,0,0,0,2,0,,,
773,80,6,0,3,3,21,80000,2,10.33,2,1,0,0,0,0,2,0,,,
774,80,2,0,3,3,46,400000,0,10.77,2,0,0,0,0,360,1,0,,,
775,80,4,0,3,3,21,500000,2,10.63,2,1,0,0,0,203,1,0,,,
776,80,4,0,3,2,10,50000,2,10.63,2,1,0,0,0,30,4,0,,,
777,80,5,0,3,2,10,60000,2,10.77,2,1,0,0,0,30,4,0,,,
778,80,1,0,3,2,10,10413,0,1.224,2,1,0,0,0,30,4,0,,,
779,80,2,0,2,3,21,100000,2,1.1,2,1,0,0,0,30,4,0,,,
780,80,3,0,2,3,21,100000,2,1.163,2,1,0,0,0,30,4,0,,,
781,80,4,0,2,3,21,21588,1,1.224,2,1,0,0,0,30,4,0,,,
782,80,2,0,3,3,60,40000,2,1.152,2,1,0,0,0,0,2,0,,,
783,80,3,0,3,3,60,20000,2,1.133,2,1,0,0,0,0,2,0,,,
784,80,2,0,2,5,19,200000,0,5.152,2,1,0,0,0,300,1,0,,,
785,80,5,0,2,4,60,100000,2,1.1,2,1,0,0,0,0,2,0,,,
786,80,6,0,2,4,60,150000,2,1.1,2,1,0,0,0,0,2,0,,,
787,80,2,0,2,3,21,70000,2,1.98,2,1,0,0,0,7,4,0,,,
788,80,3,0,2,3,21,80000,2,1.57,2,1,0,0,0,7,4,0,,,
789,80,5,0,0,2,21,100000,2,1.2,2,1,0,0,0,0,2,0,,,
790,80,4,0,0,2,21,100000,2,1.214,2,1,0,0,0,0,2,0,,,
791,80,2,0,3,2,21,100000,2,1.152,2,0,0,0,0,0,2,0,,,
792,80,1,0,3,2,21,50000,2,1.5,2,0,0,0,0,0,2,0,,,
793,80,2,0,2,4,46,65000,0,5.152,2,1,500,0,500,30,4,0,,,
794,80,3,0,2,4,46,100000,0,5.152,2,1,500,0,500,30,4,0,,,
795,80,3,0,2,4,46,100000,0,1.5,2,1,500,0,500,30,4,0,,,
796,80,1,0,3,3,21,30000,2,10.77,2,1,0,0,0,0,2,0,,,
797,80,3,0,3,3,21,50000,2,1.29,2,1,0,0,0,0,2,0,,,
798,80,2,0,3,3,21,15000,2,1.152,2,1,0,0,0,0,2,0,,,
799,80,3,0,3,3,21,30000,2,1.5,2,1,0,0,0,0,2,0,,,
800,80,4,0,3,3,21,60000,2,10.18,2,1,0,0,0,717,0,0,,,
801,80,4,0,3,3,21,50000,2,1.98,2,0,0,0,0,7,4,0,,,
802,80,5,0,3,3,21,70000,2,1.29,2,0,0,0,0,7,4,0,,,
803,80,6,0,3,3,21,100000,2,1.64,2,0,0,0,0,7,4,0,,,
804,80,4,0,3,3,21,80000,2,1.1,2,1,0,0,0,0,2,0,,,
805,80,5,0,3,3,21,100000,2,1.197,2,1,0,0,0,0,2,0,,,
806,80,6,0,3,3,21,100000,2,1.5,2,1,0,0,0,0,2,0,,,
807,80,5,0,1,4,58,60000,2,1.152,2,1,0,0,0,0,2,0,,,
808,80,4,0,1,4,58,40000,2,1.16,2,1,0,0,0,0,2,0,,,
809,80,2,0,2,5,10,100000,0,5.152,2,1,4200,0,4374,60,3,0,,,
810,80,3,0,2,5,10,75000,0,10.63,2,1,4200,0,4374,60,3,0,,,
811,80,2,0,3,2,1,50000,2,1.5,2,1,0,0,0,0,2,0,,,
812,80,3,0,3,2,1,50000,2,1.5,2,1,0,0,0,0,2,0,,,
813,80,3,0,0,3,21,50000,0,5.152,2,1,0,0,0,0,2,0,,,
814,80,1,0,0,3,21,75000,0,10.189,2,1,0,0,0,0,2,0,,,
815,80,2,0,3,3,21,30000,2,10.201,2,1,0,0,0,0,2,0,,,
816,80,1,0,3,3,21,60000,2,10.33,2,1,0,0,0,0,2,0,,,
817,80,1,0,3,3,21,70000,2,9.89,2,1,0,0,0,0,2,0,,,
818,80,1,0,2,3,21,100000,2,1.98,2,0,0,0,0,126,3,0,,,
819,80,2,0,2,3,21,150000,0,5.76,2,0,0,0,0,126,3,0,,,
820,80,4,0,3,3,1,150000,2,1.171,2,1,12000,0,12248,60,3,0,,,
821,80,5,0,3,3,1,200000,0,1.156,2,1,12000,0,12248,60,3,0,,,
822,80,3,0,3,3,21,200000,0,5.152,2,1,0,0,0,60,3,0,,,
823,80,2,0,3,3,21,200000,0,10.4,2,1,0,0,0,60,3,0,,,
824,80,3,0,3,3,21,100000,2,10.77,2,1,0,0,0,0,2,0,,,
825,80,1,0,3,3,21,30000,2,9.232,2,1,0,0,0,0,2,0,,,
826,80,1,0,3,3,21,100000,2,10.63,2,1,0,0,0,0,2,0,,,
827,80,2,0,3,3,21,100000,2,10.63,2,1,0,0,0,0,2,0,,,
828,80,5,0,3,2,21,100000,2,10.63,2,1,0,0,0,0,2,0,,,
829,80,1,0,3,2,21,100000,2,1.77,2,1,0,0,0,0,2,0,,,
830,80,1,0,2,2,21,200000,0,10.54,2,1,20000,0,20079,30,4,0,,,
831,80,2,0,2,2,21,100000,0,5.16,2,1,20000,0,20079,30,4,0,,,
832,80,5,0,0,3,21,80000,2,1.66,2,1,0,0,0,0,2,0,,,
833,80,1,0,0,3,21,40000,2,9.186,2,1,0,0,0,0,2,0,,,
834,80,4,0,0,3,21,40000,2,1.156,2,1,0,0,0,0,2,0,,,
835,80,1,0,1,2,1,50000,0,1.214,2,1,0,0,0,0,2,0,,,
836,80,3,0,2,3,46,60000,2,1.1,2,0,0,0,0,0,2,0,,,
837,80,2,0,2,3,46,50000,2,1.197,2,0,0,0,0,0,2,0,,,
838,80,1,0,2,3,46,40000,2,1.1,2,0,0,0,0,0,2,0,,,
839,80,2,0,1,2,21,200000,0,5.152,2,1,0,0,0,0,2,0,,,
840,80,5,0,3,3,46,30000,2,10.63,2,1,0,0,0,0,2,0,,,
841,80,6,0,3,3,46,50000,2,10.63,2,1,0,0,0,0,2,0,,,
842,80,4,0,3,3,46,25000,2,10.63,2,1,0,0,0,0,2,0,,,
843,80,1,0,2,2,21,30000,2,10.158,2,1,0,0,0,7,4,0,,,
844,80,3,0,2,2,21,60000,2,10.158,2,1,0,0,0,7,4,0,,,
845,80,2,0,2,2,21,40000,2,10.164,2,1,0,0,0,7,4,0,,,
846,80,1,0,3,2,21,50000,2,9.232,2,1,0,0,0,0,2,0,,,
847,80,2,0,3,2,21,150000,0,5.152,2,1,0,0,0,0,2,0,,,
848,80,2,0,3,2,21,100000,0,10.143,2,1,0,0,0,0,2,0,,,
849,80,2,0,3,5,32,150000,0,5.152,2,0,0,0,0,0,2,0,,,
850,80,3,0,3,5,32,200000,0,1.5,2,0,0,0,0,0,2,0,,,
851,80,1,0,2,3,21,80000,2,10.79,2,0,0,0,0,626,0,0,,,
852,80,1,0,2,3,21,50000,2,9.186,2,0,0,0,0,626,0,0,,,
853,80,1,0,3,3,46,200000,0,1.5,2,0,30000,0,30681,30,4,0,,,
854,80,2,0,3,3,21,40000,2,10.158,2,1,0,0,0,0,2,0,,,
855,80,4,0,3,3,21,50000,2,10.189,2,1,0,0,0,0,2,0,,,
856,80,3,0,3,3,21,50000,2,10.164,2,1,0,0,0,0,2,0,,,
857,80,2,0,0,2,21,60000,2,10.63,2,1,0,0,0,0,2,0,,,
858,80,3,0,0,2,21,80000,2,10.63,2,1,0,0,0,0,2,0,,,
859,80,3,0,3,6,21,60000,2,10.201,2,1,0,0,0,0,2,0,,,
860,80,2,0,3,6,21,50000,2,10.33,2,1,0,0,0,0,2,0,,,
861,80,1,0,3,3,21,20000,2,9.186,2,1,0,0,0,0,2,0,,,
862,80,2,0,3,3,21,20000,2,1.156,2,1,0,0,0,0,2,0,,,
863,80,1,0,3,3,21,50000,2,1.152,2,1,0,0,0,0,2,0,,,
864,80,1,0,3,2,21,100000,0,10.201,2,1,0,0,0,0,2,0,,,
865,80,3,0,3,2,21,100000,0,1.152,2,1,0,0,0,0,2,0,,,
866,80,2,0,2,2,21,100000,0,1.152,2,1,0,0,0,0,2,0,,,
867,80,1,0,2,2,21,40000,2,9.218,2,1,0,0,0,0,2,0,,,
868,80,3,0,2,2,21,100000,0,5.152,2,1,0,0,0,0,2,0,,,
869,80,4,0,3,3,21,100000,2,1.152,2,1,0,0,0,0,2,0,,,
870,80,5,0,3,3,21,100000,2,1.139,2,1,0,0,0,0,2,0,,,
871,80,2,0,3,3,21,50000,2,1.152,2,1,0,0,0,0,2,0,,,
872,80,1,0,3,3,21,60000,2,10.33,2,1,0,0,0,0,2,0,,,
873,80,1,0,1,3,21,75000,2,10.93,2,1,0,0,0,7,4,0,,,
874,80,2,0,3,3,21,80000,2,10.211,2,1,0,0,0,0,2,0,,,
875,80,3,0,3,3,21,100000,2,10.211,2,1,0,0,0,0,2,0,,,
876,80,2,0,3,3,21,80000,2,1.85,2,1,0,0,0,0,2,0,,,
877,80,3,0,0,3,21,150000,0,1.152,2,0,5500,0,5540,60,3,0,,,
878,80,2,0,0,3,21,20000,0,9.234,2,0,5500,0,5540,60,3,0,,,
879,80,1,0,3,3,21,20000,2,9.115,2,1,0,0,0,0,2,0,,,
880,80,2,0,3,2,21,5000,2,9.186,2,1,0,0,0,0,2,0,,,
881,80,1,0,2,3,21,100000,0,1.152,2,0,4000,0,4000,60,3,0,,,
882,80,4,0,1,3,21,20000,2,10.63,2,1,0,0,0,0,2,0,,,
883,80,1,0,1,3,21,20000,2,1.197,2,1,0,0,0,0,2,0,,,
884,80,3,0,1,3,21,25000,2,10.4,2,1,0,0,0,0,2,0,,,
885,80,1,0,2,5,1,50000,2,10.63,2,1,0,0,0,0,2,0,,,
886,80,3,0,2,5,1,50000,2,1.77,2,1,0,0,0,0,2,0,,,
887,80,4,0,3,5,10,20000,2,1.29,3,1,0,0,0,0,2,0,,,
888,80,3,0,3,5,10,50000,2,1.64,3,1,0,0,0,0,2,0,,,
889,80,3,0,3,3,21,60000,2,10.158,2,1,0,0,0,0,2,0,,,
890,80,2,0,3,3,21,50000,2,10.33,2,1,0,0,0,0,2,0,,,
891,80,4,0,3,3,21,75000,2,10.201,2,1,0,0,0,0,2,0,,,
892,80,3,0,3,3,1,80000,2,1.5,2,1,0,0,0,615,0,0,,,
893,80,3,0,2,3,46,80000,2,1.139,2,1,0,0,0,0,2,0,,,
894,80,4,0,2,3,46,90000,2,1.77,2,1,0,0,0,0,2,0,,,
895,80,5,0,2,3,46,90000,2,1.77,2,1,0,0,0,0,2,0,,,
896,80,2,0,3,3,1,50000,2,10.158,2,1,0,0,0,0,2,0,,,
897,80,4,0,3,3,1,100000,2,10.158,2,1,0,0,0,0,2,0,,,
898,80,3,0,3,3,1,80000,2,10.164,2,1,0,0,0,0,2,0,,,
899,80,1,0,1,5,1,15000,2,1.156,2,1,0,0,0,126,3,0,,,
900,80,2,0,2,3,1,50000,2,1.5,2,1,0,0,0,0,2,0,,,
901,80,3,0,1,2,21,200000,0,1.77,2,1,0,0,0,30,4,0,,,
902,80,1,0,1,2,21,150000,0,1.18,2,1,0,0,0,30,4,0,,,
903,80,4,0,2,3,21,70000,2,1.197,2,1,0,0,0,0,2,0,,,
904,80,5,0,2,3,21,100000,2,1.5,2,1,0,0,0,0,2,0,,,
905,80,3,0,2,3,21,50000,2,1.152,2,1,0,0,0,0,2,0,,,
906,80,3,0,3,3,46,50000,2,1.197,2,1,0,0,0,49,3,0,,,
907,80,5,0,3,3,46,60000,2,1.197,2,1,0,0,0,49,3,0,,,
908,80,4,0,3,3,46,50000,2,1.1,2,1,0,0,0,49,3,0,,,
909,80,2,0,3,3,21,100000,2,1.5,2,1,0,0,0,273,1,0,,,
910,80,1,0,3,3,21,100000,2,1.152,2,1,0,0,0,273,1,0,,,
911,80,4,0,3,3,21,70000,2,1.198,2,1,0,0,0,0,2,0,,,
912,80,2,0,3,3,21,30000,2,1.198,2,1,0,0,0,0,2,0,,,
913,80,3,0,3,3,21,50000,2,1.198,2,1,0,0,0,0,2,0,,,
914,80,1,0,0,2,21,80000,2,1.5,2,1,0,0,0,0,2,0,,,
915,80,4,0,0,2,21,100000,2,10.211,2,1,0,0,0,0,2,0,,,
916,80,3,0,0,2,21,80000,2,10.211,2,1,0,0,0,0,2,0,,,
917,80,4,0,3,2,21,100000,2,10.211,2,1,0,0,0,0,2,0,,,
918,80,1,0,3,2,21,20000,2,9.226,2,1,0,0,0,0,2,0,,,
919,80,1,0,3,2,21,100000,2,10.158,2,1,0,0,0,0,2,0,,,
920,80,3,0,3,2,21,100000,2,10.177,2,1,0,0,0,0,2,0,,,
921,80,1,0,3,3,21,10000,2,1.5,2,0,0,0,0,0,2,0,,,
922,80,2,0,3,3,21,12000,2,1.64,2,0,0,0,0,0,2,0,,,
923,80,3,0,3,3,21,50000,2,1.29,2,1,0,0,0,0,2,0,,,
924,80,2,0,3,3,46,70000,2,1.64,2,1,0,0,0,0,2,0,,,
925,80,3,0,3,3,46,100000,2,1.29,2,1,0,0,0,0,2,0,,,
926,80,4,0,3,3,46,100000,2,1.29,2,1,0,0,0,0,2,0,,,
927,80,3,0,3,2,1,20000,2,1.64,2,1,0,0,0,0,2,0,,,
928,80,1,0,3,2,1,20000,2,9.88,2,1,0,0,0,0,2,0,,,
929,80,4,0,3,2,1,40000,2,1.29,2,1,0,0,0,0,2,0,,,
930,80,3,0,2,3,1,90000,0,5.156,2,1,0,0,0,0,2,0,,,
931,80,1,0,2,3,1,100000,2,1.156,2,1,0,0,0,0,2,0,,,
932,80,2,0,2,2,1,65000,2,10.58,2,1,0,0,0,0,2,0,,,
933,80,3,0,2,2,1,80000,2,10.63,2,1,0,0,0,0,2,0,,,
934,80,1,0,3,2,19,100000,2,10.189,2,1,12000,0,12049,30,4,0,,,
935,80,1,0,3,2,19,150000,0,1.193,2,1,12000,0,12049,30,4,0,,,
936,80,3,0,3,3,21,60000,2,1.21,2,1,4500,0,4537,7,4,0,,,
937,80,4,0,3,3,21,80000,2,1.21,2,1,4500,0,4537,7,4,0,,,
938,80,2,0,0,4,1,200000,0,5.152,2,1,1500,0,1500,540,0,0,,,
939,80,4,0,2,3,21,100000,2,10.158,2,1,0,0,0,0,2,0,,,
940,80,3,0,2,3,21,60000,2,10.164,2,1,0,0,0,0,2,0,,,
941,80,3,0,3,5,6,200000,0,5.152,2,1,0,0,0,180,3,0,,,
942,80,3,0,2,3,21,100000,2,1.21,2,1,0,0,0,0,2,0,,,
943,80,2,0,2,3,21,50000,2,1.21,2,1,0,0,0,0,2,0,,,
944,80,1,0,3,3,21,200000,0,10.158,2,1,0,0,0,30,4,0,,,
945,80,4,0,4,3,60,80000,0,1.5,2,1,0,0,0,0,2,0,,,
946,80,3,0,4,3,60,80000,0,1.152,2,1,0,0,0,0,2,0,,,
947,80,2,0,3,3,21,200000,0,1.193,2,1,11500,0,11996,30,4,0,,,
948,80,1,0,2,3,21,5000,2,1.139,2,1,1600,0,1635,14,4,0,,,
949,80,1,0,2,3,21,5000,2,10.54,2,1,1600,0,1635,14,4,0,,,
950,80,1,0,3,3,1,100000,0,10.63,2,1,0,0,0,0,2,0,,,
951,80,1,0,3,6,48,200000,0,10.158,2,1,0,0,0,90,3,0,,,
952,80,2,0,1,3,21,20000,2,10.189,2,1,0,0,0,0,2,0,,,
953,80,1,0,1,3,21,40000,2,10.63,2,1,0,0,0,0,2,0,,,
954,80,3,0,2,2,48,300000,0,1.77,2,1,0,0,0,210,1,0,,,
955,80,3,0,4,3,1,60000,2,1.139,2,1,0,0,0,0,2,0,,,
956,80,4,0,4,3,1,100000,2,1.205,2,1,0,0,0,0,2,0,,,
957,80,2,0,3,3,19,200000,0,5.152,2,1,0,0,0,90,3,0,,,
958,80,3,0,3,3,19,300000,0,5.152,2,1,0,0,0,90,3,0,,,
959,80,3,0,0,2,1,60000,2,1.91,2,1,0,0,0,7,4,0,,,
960,80,2,0,0,2,1,50000,2,1.18,2,1,0,0,0,7,4,0,,,
961,80,1,0,2,3,18,60000,2,1.156,2,1,0,0,0,7,4,0,,,
962,80,2,0,2,3,18,80000,2,1.156,2,1,0,0,0,7,4,0,,,
963,80,3,0,0,3,21,70000,2,1.156,2,1,0,0,0,0,2,0,,,
964,80,2,0,0,3,21,30000,2,1.195,2,1,0,0,0,0,2,0,,,
965,80,4,0,0,3,21,70000,2,1.156,2,1,0,0,0,0,2,0,,,
966,80,2,0,1,3,21,50000,2,1.195,2,1,0,0,0,0,2,0,,,
967,80,3,0,1,3,21,100000,2,1.5,2,1,0,0,0,0,2,0,,,
968,80,2,0,3,3,21,40000,2,1.152,2,1,0,0,0,0,2,0,,,
969,80,3,0,3,3,21,50000,2,1.139,2,1,0,0,0,0,2,0,,,
970,80,1,0,3,3,21,60000,0,1.139,2,1,0,0,0,30,4,0,,,
971,80,1,0,3,3,21,100000,0,10.77,2,1,0,0,0,30,4,0,,,
972,80,3,0,2,3,21,80000,2,10.164,2,1,0,0,0,0,2,0,,,
973,80,4,0,2,3,21,100000,2,10.63,2,1,0,0,0,0,2,0,,,
